instance,family,n,alpha,lb_incumbent,bks,method,upper_bound,gap_pct,runtime_s,iterations,invalid_vs_lb,invalid_vs_bks,extra
EC_n080_035_a50_104,EC,80,0.5,2667.0,,cutLR_cap_warm_100,2694.208083875449,1.00987314373699,2.302261700038798,200,False,False,base_ub=2731.9958970984835;cut_ub=2694.208083875449;cap_cuts=55;incomp_cuts=0;pos_gamma=7;pos_nu=0
EC_n080_035_a50_104,EC,80,0.5,2667.0,,cutLR_pair_warm_100,2694.208083875449,1.00987314373699,2.320322500076145,200,False,False,base_ub=2731.9958970984835;cut_ub=2694.208083875449;cap_cuts=55;incomp_cuts=1;pos_gamma=7;pos_nu=0
EC_n080_035_a50_104,EC,80,0.5,2667.0,,cutLR_triple_warm_100,2684.4018890835187,0.6482594560183322,2.4846015000366606,200,False,False,base_ub=2731.9958970984835;cut_ub=2684.4018890835187;cap_cuts=55;incomp_cuts=74;pos_gamma=12;pos_nu=5
EC_n050_001_a75_003,EC,50,0.75,1444.0,1444.0,LR_100,1444.9931410737022,0.0687298123065302,0.25332790001994,100,False,False,hist_len=100
EC_n050_001_a75_003,EC,50,0.75,1444.0,1444.0,LR_200_cold,1444.0890123342906,0.006163909117119955,0.367160200024955,200,False,False,hist_len=200
EC_n050_001_a75_003,EC,50,0.75,1444.0,1444.0,LR_100_plus_LR_100,1444.118328149568,0.008193798753294373,0.440671399992425,200,False,False,base_ub=1444.9931410737022;cont_ub=1444.118328149568
EC_n050_001_a75_003,EC,50,0.75,1444.0,1444.0,cutLR_cap_warm_100,1444.0918117033862,0.006357746968861995,0.49859730002935976,200,False,False,base_ub=1444.9931410737022;cut_ub=1444.0918117033862;cap_cuts=54;incomp_cuts=0;pos_gamma=2;pos_nu=0
EC_n050_001_a75_003,EC,50,0.75,1444.0,1444.0,cutLR_pair_warm_100,1444.0918117033862,0.006357746968861995,0.48208919999888167,200,False,False,base_ub=1444.9931410737022;cut_ub=1444.0918117033862;cap_cuts=54;incomp_cuts=2;pos_gamma=2;pos_nu=0
EC_n050_001_a75_003,EC,50,0.75,1444.0,1444.0,cutLR_triple_warm_100,1444.0918117033862,0.006357746968861995,0.4491017000400461,200,False,False,base_ub=1444.9931410737022;cut_ub=1444.0918117033862;cap_cuts=54;incomp_cuts=12;pos_gamma=2;pos_nu=0
EC_n065_018_a75_054,EC,65,0.75,2146.0,2146.0,LR_100,2146.000000020001,9.320201646716187e-10,0.8170736000174657,100,False,False,hist_len=100
EC_n065_018_a75_054,EC,65,0.75,2146.0,2146.0,LR_200_cold,2146.000000020001,9.320201646716187e-10,1.7321111000492238,200,False,False,hist_len=200
EC_n065_018_a75_054,EC,65,0.75,2146.0,2146.0,LR_100_plus_LR_100,2146.000000020001,9.320201646716187e-10,1.6566987000405788,200,False,False,base_ub=2146.000000020001;cont_ub=2146.000000020001
EC_n065_018_a75_054,EC,65,0.75,2146.0,2146.0,cutLR_cap_warm_100,2146.000000020001,9.320201646716187e-10,1.6974111999734305,200,False,False,base_ub=2146.000000020001;cut_ub=2146.000000020001;cap_cuts=51;incomp_cuts=0;pos_gamma=0;pos_nu=0
EC_n065_018_a75_054,EC,65,0.75,2146.0,2146.0,cutLR_pair_warm_100,2146.000000020001,9.320201646716187e-10,1.6831987000186928,200,False,False,base_ub=2146.000000020001;cut_ub=2146.000000020001;cap_cuts=51;incomp_cuts=0;pos_gamma=0;pos_nu=0
EC_n065_018_a75_054,EC,65,0.75,2146.0,2146.0,cutLR_triple_warm_100,2146.000000020001,9.320201646716187e-10,1.6967178000486456,200,False,False,base_ub=2146.000000020001;cut_ub=2146.000000020001;cap_cuts=51;incomp_cuts=0;pos_gamma=0;pos_nu=0
EC_n080_035_a75_105,EC,80,0.75,2932.0,,LR_100,2932.1305584088864,0.004452680611780797,1.3561412999988534,100,False,False,hist_len=100
EC_n080_035_a75_105,EC,80,0.75,2932.0,,LR_200_cold,2932.011504556933,0.0003923776190815503,2.602211499994155,200,False,False,hist_len=200
EC_n080_035_a75_105,EC,80,0.75,2932.0,,LR_100_plus_LR_100,2932.013454273548,0.00045887489119693695,2.491958099999465,200,False,False,base_ub=2932.1305584088864;cont_ub=2932.013454273548
EC_n080_035_a75_105,EC,80,0.75,2932.0,,cutLR_cap_warm_100,2932.012045954136,0.0004108425868321648,2.5722171999514103,200,False,False,base_ub=2932.1305584088864;cut_ub=2932.012045954136;cap_cuts=55;incomp_cuts=0;pos_gamma=3;pos_nu=0
EC_n080_035_a75_105,EC,80,0.75,2932.0,,cutLR_pair_warm_100,2932.012045954136,0.0004108425868321648,2.5536428000195883,200,False,False,base_ub=2932.1305584088864;cut_ub=2932.012045954136;cap_cuts=55;incomp_cuts=0;pos_gamma=3;pos_nu=0
EC_n080_035_a75_105,EC,80,0.75,2932.0,,cutLR_triple_warm_100,2932.012045954136,0.0004108425868321648,2.6018165000132285,200,False,False,base_ub=2932.1305584088864;cut_ub=2932.012045954136;cap_cuts=55;incomp_cuts=0;pos_gamma=3;pos_nu=0
ED_n040_001_a25_001,ED,40,0.25,412.0,412.0,LR_100,411.9999999999999,0.0,0.12393090000841767,71,False,False,hist_len=71
ED_n040_001_a25_001,ED,40,0.25,412.0,412.0,LR_200_cold,411.9999999999999,0.0,0.11353390000294894,71,False,False,hist_len=71
ED_n040_001_a25_001,ED,40,0.25,412.0,412.0,LR_100_plus_LR_100,411.9999999999999,0.0,0.12551039998652413,72,False,False,base_ub=411.9999999999999;cont_ub=411.9999999999999
ED_n040_001_a25_001,ED,40,0.25,412.0,412.0,cutLR_cap_warm_100,411.9999999999999,0.0,0.12736230000155047,72,False,False,base_ub=411.9999999999999;cut_ub=411.9999999999999;cap_cuts=30;incomp_cuts=0;pos_gamma=0;pos_nu=0
ED_n040_001_a25_001,ED,40,0.25,412.0,412.0,cutLR_pair_warm_100,411.9999999999999,0.0,0.12807290005730465,72,False,False,base_ub=411.9999999999999;cut_ub=411.9999999999999;cap_cuts=30;incomp_cuts=96;pos_gamma=0;pos_nu=0
ED_n040_001_a25_001,ED,40,0.25,412.0,412.0,cutLR_triple_warm_100,411.9999999999999,0.0,0.12821990001248196,72,False,False,base_ub=411.9999999999999;cut_ub=411.9999999999999;cap_cuts=30;incomp_cuts=99;pos_gamma=0;pos_nu=0
ED_n060_023_a25_067,ED,60,0.25,1050.0,1050.0,LR_100,1050.9999999999998,0.0951474785917957,0.3262871999759227,30,False,False,hist_len=30
ED_n060_023_a25_067,ED,60,0.25,1050.0,1050.0,LR_200_cold,1050.9999999999998,0.0951474785917957,0.33577750000404194,30,False,False,hist_len=30
ED_n060_023_a25_067,ED,60,0.25,1050.0,1050.0,LR_100_plus_LR_100,1050.9999999999998,0.0951474785917957,0.33515060000354424,31,False,False,base_ub=1050.9999999999998;cont_ub=1050.9999999999998
ED_n060_023_a25_067,ED,60,0.25,1050.0,1050.0,cutLR_cap_warm_100,1050.9999999999998,0.0951474785917957,0.3474069999647327,31,False,False,base_ub=1050.9999999999998;cut_ub=1050.9999999999998;cap_cuts=51;incomp_cuts=0;pos_gamma=0;pos_nu=0
ED_n060_023_a25_067,ED,60,0.25,1050.0,1050.0,cutLR_pair_warm_100,1050.9999999999998,0.0951474785917957,0.3485732999397442,31,False,False,base_ub=1050.9999999999998;cut_ub=1050.9999999999998;cap_cuts=51;incomp_cuts=167;pos_gamma=0;pos_nu=0
ED_n060_023_a25_067,ED,60,0.25,1050.0,1050.0,cutLR_triple_warm_100,1050.9999999999998,0.0951474785917957,0.3508169999695383,31,False,False,base_ub=1050.9999999999998;cut_ub=1050.9999999999998;cap_cuts=51;incomp_cuts=188;pos_gamma=0;pos_nu=0
ED_n080_045_a25_133,ED,80,0.25,1681.0,,LR_100,1735.6270479852549,3.147395521904713,9.053533800004516,100,False,False,hist_len=100
ED_n080_045_a25_133,ED,80,0.25,1681.0,,LR_200_cold,1710.7547747802992,1.7392776112006096,18.303835699975025,200,False,False,hist_len=200
ED_n080_045_a25_133,ED,80,0.25,1681.0,,LR_100_plus_LR_100,1710.7547747802992,1.7392776112006096,18.780909800028894,200,False,False,base_ub=1735.6270479852549;cont_ub=1710.7547747802992
ED_n080_045_a25_133,ED,80,0.25,1681.0,,cutLR_cap_warm_100,1706.6020761904813,1.500178427511987,18.743647499999497,200,False,False,base_ub=1735.6270479852549;cut_ub=1706.6020761904813;cap_cuts=55;incomp_cuts=0;pos_gamma=18;pos_nu=0
ED_n080_045_a25_133,ED,80,0.25,1681.0,,cutLR_pair_warm_100,1706.7781279879569,1.5103385475384263,18.25902729999507,200,False,False,base_ub=1735.6270479852549;cut_ub=1706.7781279879569;cap_cuts=55;incomp_cuts=182;pos_gamma=14;pos_nu=9
ED_n080_045_a25_133,ED,80,0.25,1681.0,,cutLR_triple_warm_100,1706.615208140854,1.5009363574556833,18.263079399999697,200,False,False,base_ub=1735.6270479852549;cut_ub=1706.615208140854;cap_cuts=55;incomp_cuts=325;pos_gamma=15;pos_nu=14
ED_n040_001_a50_002,ED,40,0.5,948.0,948.0,LR_100,958.5454698078491,1.1001533197964097,0.15168640000047162,100,False,False,hist_len=100
ED_n040_001_a50_002,ED,40,0.5,948.0,948.0,LR_200_cold,948.4675450022664,0.04929478132700011,0.3058646999998018,200,False,False,hist_len=200
ED_n040_001_a50_002,ED,40,0.5,948.0,948.0,LR_100_plus_LR_100,948.5259830459016,0.05545267660592614,0.3277389000286348,200,False,False,base_ub=958.5454698078491;cont_ub=948.5259830459016
ED_n040_001_a50_002,ED,40,0.5,948.0,948.0,cutLR_cap_warm_100,948.288395122499,0.030412174606619973,0.3332496000220999,200,False,False,base_ub=958.5454698078491;cut_ub=948.288395122499;cap_cuts=51;incomp_cuts=0;pos_gamma=6;pos_nu=0
ED_n040_001_a50_002,ED,40,0.5,948.0,948.0,cutLR_pair_warm_100,948.3622049473174,0.038192680542087167,0.322466199984774,200,False,False,base_ub=958.5454698078491;cut_ub=948.3622049473174;cap_cuts=51;incomp_cuts=31;pos_gamma=9;pos_nu=7
ED_n040_001_a50_002,ED,40,0.5,948.0,948.0,cutLR_triple_warm_100,948.35077565881,0.036987965614971245,0.32858329999726266,200,False,False,base_ub=958.5454698078491;cut_ub=948.35077565881;cap_cuts=51;incomp_cuts=50;pos_gamma=9;pos_nu=6
ED_n060_023_a50_068,ED,60,0.5,1736.0,1736.0,LR_100,1752.2253142422794,0.9259833259112442,0.6646087000262924,100,False,False,hist_len=100
ED_n060_023_a50_068,ED,60,0.5,1736.0,1736.0,LR_200_cold,1739.9210582524156,0.22535839967095594,1.3596538999699987,200,False,False,hist_len=200
ED_n060_023_a50_068,ED,60,0.5,1736.0,1736.0,LR_100_plus_LR_100,1739.9210582524156,0.22535839967095594,1.3786793000763282,200,False,False,base_ub=1752.2253142422794;cont_ub=1739.9210582524156
ED_n060_023_a50_068,ED,60,0.5,1736.0,1736.0,cutLR_cap_warm_100,1739.7013391497533,0.2127571593157609,1.4154043000307865,200,False,False,base_ub=1752.2253142422794;cut_ub=1739.7013391497533;cap_cuts=54;incomp_cuts=0;pos_gamma=7;pos_nu=0
ED_n060_023_a50_068,ED,60,0.5,1736.0,1736.0,cutLR_pair_warm_100,1739.7570921221854,0.21595498240518596,1.4738820000202395,200,False,False,base_ub=1752.2253142422794;cut_ub=1739.7570921221854;cap_cuts=54;incomp_cuts=5;pos_gamma=7;pos_nu=0
ED_n060_023_a50_068,ED,60,0.5,1736.0,1736.0,cutLR_triple_warm_100,1739.7409059223612,0.21502661169985454,1.4457455000374466,200,False,False,base_ub=1752.2253142422794;cut_ub=1739.7409059223612;cap_cuts=54;incomp_cuts=101;pos_gamma=7;pos_nu=2
ED_n080_045_a50_134,ED,80,0.5,2666.0,,LR_100,2703.567205684953,1.389542142912453,5.84798810002394,100,False,False,hist_len=100
ED_n080_045_a50_134,ED,80,0.5,2666.0,,LR_200_cold,2684.488154726062,0.6887031590552367,12.560831899987534,200,False,False,hist_len=200
ED_n080_045_a50_134,ED,80,0.5,2666.0,,LR_100_plus_LR_100,2685.3111992661834,0.7191419479224821,12.313854700070806,200,False,False,base_ub=2703.567205684953;cont_ub=2685.3111992661834
ED_n080_045_a50_134,ED,80,0.5,2666.0,,cutLR_cap_warm_100,2683.313519493826,0.645229093359611,13.454425000003539,200,False,False,base_ub=2703.567205684953;cut_ub=2683.313519493826;cap_cuts=55;incomp_cuts=0;pos_gamma=7;pos_nu=0
ED_n080_045_a50_134,ED,80,0.5,2666.0,,cutLR_pair_warm_100,2683.313519493826,0.645229093359611,12.783567500009667,200,False,False,base_ub=2703.567205684953;cut_ub=2683.313519493826;cap_cuts=55;incomp_cuts=0;pos_gamma=7;pos_nu=0
ED_n080_045_a50_134,ED,80,0.5,2666.0,,cutLR_triple_warm_100,2682.4785605482034,0.614303532209248,12.664025900012348,200,False,False,base_ub=2703.567205684953;cut_ub=2682.4785605482034;cap_cuts=55;incomp_cuts=8;pos_gamma=8;pos_nu=1
ED_n040_001_a75_003,ED,40,0.75,1201.0,1201.0,LR_100,1201.0000092584476,7.708948785191616e-07,0.20609789999434724,100,False,False,hist_len=100
ED_n040_001_a75_003,ED,40,0.75,1201.0,1201.0,LR_200_cold,1201.0000000315365,2.6258535728120517e-09,0.3987444000085816,200,False,False,hist_len=200
ED_n040_001_a75_003,ED,40,0.75,1201.0,1201.0,LR_100_plus_LR_100,1201.0000000315365,2.6258535728120517e-09,0.3954801000072621,200,False,False,base_ub=1201.0000092584476;cont_ub=1201.0000000315365
ED_n040_001_a75_003,ED,40,0.75,1201.0,1201.0,cutLR_cap_warm_100,1201.0000000257294,2.142329536963321e-09,0.419403699983377,200,False,False,base_ub=1201.0000092584476;cut_ub=1201.0000000257294;cap_cuts=51;incomp_cuts=0;pos_gamma=1;pos_nu=0
ED_n040_001_a75_003,ED,40,0.75,1201.0,1201.0,cutLR_pair_warm_100,1201.0000000257294,2.142329536963321e-09,0.4171430999995209,200,False,False,base_ub=1201.0000092584476;cut_ub=1201.0000000257294;cap_cuts=51;incomp_cuts=0;pos_gamma=1;pos_nu=0
ED_n040_001_a75_003,ED,40,0.75,1201.0,1201.0,cutLR_triple_warm_100,1201.0000000266623,2.2200076543907054e-09,0.41780289995949715,200,False,False,base_ub=1201.0000092584476;cut_ub=1201.0000000266623;cap_cuts=51;incomp_cuts=10;pos_gamma=1;pos_nu=1
ED_n060_023_a75_069,ED,60,0.75,2002.0,2002.0,LR_100,2002.4140776533775,0.020678922406635592,0.8095509000122547,100,False,False,hist_len=100
ED_n060_023_a75_069,ED,60,0.75,2002.0,2002.0,LR_200_cold,2002.0002668134987,1.3327345810401954e-05,1.724252299987711,200,False,False,hist_len=200
ED_n060_023_a75_069,ED,60,0.75,2002.0,2002.0,LR_100_plus_LR_100,2002.000282218348,1.409681859459178e-05,1.6943106999970041,200,False,False,base_ub=2002.4140776533775;cont_ub=2002.000282218348
ED_n060_023_a75_069,ED,60,0.75,2002.0,2002.0,cutLR_cap_warm_100,2002.000528531658,2.6400175742194348e-05,1.8150723000289872,200,False,False,base_ub=2002.4140776533775;cut_ub=2002.000528531658;cap_cuts=54;incomp_cuts=0;pos_gamma=1;pos_nu=0
ED_n060_023_a75_069,ED,60,0.75,2002.0,2002.0,cutLR_pair_warm_100,2002.000528531658,2.6400175742194348e-05,1.7506026000482962,200,False,False,base_ub=2002.4140776533775;cut_ub=2002.000528531658;cap_cuts=54;incomp_cuts=0;pos_gamma=1;pos_nu=0
ED_n060_023_a75_069,ED,60,0.75,2002.0,2002.0,cutLR_triple_warm_100,2002.000528531658,2.6400175742194348e-05,1.7228101000073366,200,False,False,base_ub=2002.4140776533775;cut_ub=2002.000528531658;cap_cuts=54;incomp_cuts=0;pos_gamma=1;pos_nu=0
ED_n080_045_a75_135,ED,80,0.75,2933.0,,LR_100,2943.5316564002387,0.3577898127013282,7.436401500017382,100,False,False,hist_len=100
ED_n080_045_a75_135,ED,80,0.75,2933.0,,LR_200_cold,2943.3604931712734,0.3519953874257078,16.998906399996486,200,False,False,hist_len=200
ED_n080_045_a75_135,ED,80,0.75,2933.0,,LR_100_plus_LR_100,2943.224771617984,0.3474002976797175,14.913140400021803,200,False,False,base_ub=2943.5316564002387;cont_ub=2943.224771617984
ED_n080_045_a75_135,ED,80,0.75,2933.0,,cutLR_cap_warm_100,2942.7690872489766,0.3319692085697803,16.547882199985906,200,False,False,base_ub=2943.5316564002387;cut_ub=2942.7690872489766;cap_cuts=55;incomp_cuts=0;pos_gamma=1;pos_nu=0
ED_n080_045_a75_135,ED,80,0.75,2933.0,,cutLR_pair_warm_100,2942.7690872489766,0.3319692085697803,16.52132110000821,200,False,False,base_ub=2943.5316564002387;cut_ub=2942.7690872489766;cap_cuts=55;incomp_cuts=0;pos_gamma=1;pos_nu=0
ED_n080_045_a75_135,ED,80,0.75,2933.0,,cutLR_triple_warm_100,2942.7690872489766,0.3319692085697803,16.857469200040214,200,False,False,base_ub=2943.5316564002387;cut_ub=2942.7690872489766;cap_cuts=55;incomp_cuts=0;pos_gamma=1;pos_nu=0
